Datetime,Open,High,Low,Close,Volume
4/23/2024 16:30,3234.79,3236.4,3230.11,3235.73,1614.7104
4/23/2024 16:45,3235.74,3240.09,3230.76,3233.54,1935.1782
4/23/2024 17:00,3233.53,3236.39,3230.05,3230.15,1986.0901
4/23/2024 17:15,3230.16,3236.55,3225.03,3234.41,1539.8868
4/23/2024 17:30,3234.42,3239.2,3231.61,3237.69,1696.2493
4/23/2024 17:45,3237.7,3246.22,3233.81,3237.4,3089.242
4/23/2024 18:00,3237.4,3240.3,3229.8,3234.38,2134.7005
4/23/2024 18:15,3234.39,3239,3233.85,3234.16,1568.7588
4/23/2024 18:30,3234.16,3234.75,3223.76,3227.4,1712.8867
4/23/2024 18:45,3227.4,3232.31,3218.99,3229.42,2484.3884
4/23/2024 19:00,3229.42,3229.42,3222.76,3222.77,1189.5279
4/23/2024 19:15,3222.76,3222.77,3213,3219.79,2075.8278
4/23/2024 19:30,3219.79,3221.34,3215.32,3219.3,1195.5561
4/23/2024 19:45,3219.29,3219.9,3215,3218.31,1031.8569
4/23/2024 20:00,3218.31,3223.05,3204.95,3207.4,3410.4876
4/23/2024 20:15,3207.41,3209.15,3186.43,3198.84,6161.6525
4/23/2024 20:30,3198.85,3208.37,3195.21,3208.36,2348.3947
4/23/2024 20:45,3208.36,3209.7,3202.24,3209.6,1163.0908
4/23/2024 21:00,3209.6,3209.7,3200.78,3205.4,1374.2047
4/23/2024 21:15,3205.4,3209.46,3201.66,3209.39,1009.3686
4/23/2024 21:30,3209.4,3212.95,3203.01,3203.14,999.9916
4/23/2024 21:45,3203.15,3209.26,3203.14,3209.21,629.1099
4/23/2024 22:00,3209.21,3218.42,3207.01,3217.95,1643.91
4/23/2024 22:15,3217.95,3219.76,3215.4,3216.42,693.6553
4/23/2024 22:30,3216.41,3220.37,3214.38,3217.41,1218.5891
4/23/2024 22:45,3217.41,3219.4,3211.6,3215.41,1733.5817
4/23/2024 23:00,3215.41,3215.41,3202.61,3208.81,2131.2127
4/23/2024 23:15,3208.8,3218.8,3207,3215.81,973.4479
4/23/2024 23:30,3215.81,3220.22,3215.8,3219.87,832.0079
4/23/2024 23:45,3219.88,3222.08,3217.8,3219.46,637.1201
4/24/2024 0:00,3219.46,3227.3,3218.8,3223.08,2648.3162
4/24/2024 0:15,3223.07,3223.08,3210.4,3216,1870.2266
4/24/2024 0:30,3216,3233.85,3213.08,3230.8,2958.4501
4/24/2024 0:45,3230.8,3232.53,3226.9,3228.94,1378.8866
4/24/2024 1:00,3228.94,3235.79,3227.97,3229.63,1851.6703
4/24/2024 1:15,3229.62,3237.2,3228.01,3237.19,1354.1345
4/24/2024 1:30,3237.19,3246.95,3231,3246.8,2538.9322
4/24/2024 1:45,3246.81,3249.28,3237.65,3238.97,1834.2778
4/24/2024 2:00,3238.97,3241.57,3225.15,3234.8,2361.2077
4/24/2024 2:15,3234.8,3235.95,3225.15,3225.39,2400.8623
4/24/2024 2:30,3225.4,3232.57,3215.92,3232.56,3190.594
4/24/2024 2:45,3232.57,3238.34,3229.46,3231.6,5314.2775
4/24/2024 3:00,3231.6,3241.67,3229.78,3240.24,2092.4504
