date,open,high,low,close,volume
1/6/2025 5:45,99729.7,99892,99502,99600,294.68045
1/6/2025 6:00,99600,99700,99474.32,99521.44,145.79028
1/6/2025 6:15,99521.44,99636.37,99382.31,99484.83,258.82143
1/6/2025 6:30,99484.84,99763.99,99440.64,99699.3,157.47684
1/6/2025 6:45,99699.3,99721.66,99475.49,99512.21,241.76078
1/6/2025 7:00,99512.21,99529.87,99292.15,99380.77,210.22797
1/6/2025 7:15,99380.76,99382.5,99161.14,99322.68,157.63791
1/6/2025 7:30,99322.67,99400,99240.24,99303.04,67.80437
1/6/2025 7:45,99303.04,99423.68,99283.35,99318.7,120.22693
1/6/2025 8:00,99318.7,99625.69,99318.7,99563.76,140.24887
1/6/2025 8:15,99563.76,99563.77,99330,99395.09,96.27195
1/6/2025 8:30,99395.08,99426.38,99000,99046.63,266.95383
1/6/2025 8:45,99046.64,99233.79,99015.91,99043.49,170.85766
1/6/2025 9:00,99043.49,99250,99020,99179.99,144.48155
1/6/2025 9:15,99179.98,99179.99,99062.08,99114.26,96.23944
1/6/2025 9:30,99114.26,99145.63,99035.58,99054.87,108.82643
1/6/2025 9:45,99054.86,99107.31,98942.46,98999.99,97.84369
1/6/2025 10:00,99000,99057.95,98802.01,98882.01,179.75159
1/6/2025 10:15,98882.01,99026.45,98848.44,99010.43,128.69394
1/6/2025 10:30,99010.42,99010.43,98766.79,98766.79,86.18986
1/6/2025 10:45,98766.79,98851.39,98709.28,98767.96,131.23188
1/6/2025 11:00,98767.96,99036.93,98712,99013.62,102.66124
1/6/2025 11:15,99013.62,99312,98972.51,99248.69,326.53046
1/6/2025 11:30,99248.69,99410.23,99165.43,99240.75,142.42108
1/6/2025 11:45,99240.75,99324.84,99174.52,99259.99,96.25497
1/6/2025 12:00,99259.99,99520,99259.99,99485.57,142.75479
1/6/2025 12:15,99485.57,99713.13,99416,99572.49,201.87149
1/6/2025 12:30,99572.49,99572.5,99454.54,99539.01,112.98174
1/6/2025 12:45,99539.01,99545.46,99142.43,99157.12,166.53607
1/6/2025 13:00,99157.12,99236.1,99000.36,99044.49,145.01097
1/6/2025 13:15,99044.49,99363.6,98909.82,99320.03,231.82877
1/6/2025 13:30,99320.03,99389.54,99137.47,99282.82,112.15346
1/6/2025 13:45,99282.82,99575.85,99202.32,99492.51,142.23153
1/6/2025 14:00,99492.5,99600,99221.16,99277.36,200.25078
1/6/2025 14:15,99277.36,99318.52,98711.94,99055.01,448.97078
1/6/2025 14:30,99055,99677,98870.55,99527.81,673.54972
1/6/2025 14:45,99527.81,101295.23,99527.81,100737.03,2165.11409
1/6/2025 15:00,100737.03,101281.9,100481.99,101253.83,1143.35989
1/6/2025 15:15,101253.84,101700.62,100991.41,101678.1,878.86769
1/6/2025 15:30,101678.11,101977.08,101636.36,101969.51,809.61512
1/6/2025 15:45,101969.51,102468.92,101857.36,102147.95,833.12669
1/6/2025 16:00,102147.95,102465.6,101973.11,102198.37,748.98551
1/6/2025 16:15,102198.38,102480,102111.05,102440.02,382.7837
1/6/2025 16:30,102440.01,102469.35,101867.04,101883.16,440.50384
1/6/2025 16:45,101883.16,102300,101719.59,102158.67,573.31711
1/6/2025 17:00,102158.67,102158.68,101859.18,101900.01,409.94484
1/6/2025 17:15,101900.01,102040.79,101717.44,101830.53,302.68893
1/6/2025 17:30,101830.54,101983.19,101250,101414.7,545.93273
1/6/2025 17:45,101414.7,101851.81,101315.8,101831.95,258.48563
1/6/2025 18:00,101831.95,101945.77,101578.12,101945.76,212.30599
1/6/2025 18:15,101945.76,102029.02,101862.27,101933.84,266.49389
1/6/2025 18:30,101933.84,102053.61,101849.62,101954.15,151.26093
1/6/2025 18:45,101954.15,101998.56,101671.39,101738.8,204.24479
1/6/2025 19:00,101738.81,101939.4,101639.6,101921.58,175.75561
1/6/2025 19:15,101921.57,102032,101843.76,101892.96,169.9204
1/6/2025 19:30,101892.96,102009.79,101754.01,102009.78,147.65061
1/6/2025 19:45,102009.79,102030.3,101737.5,101817.22,137.85352
1/6/2025 20:00,101817.22,102181.82,101804,102181.82,301.95736
1/6/2025 20:15,102181.82,102318.5,102052.53,102114.94,242.56247
1/6/2025 20:30,102114.94,102235,101961.67,102018.52,318.52822
1/6/2025 20:45,102018.53,102300,101800,102127.38,595.49578
1/6/2025 21:00,102126.9,102329.98,101999.41,102039.68,350.91216
1/6/2025 21:15,102039.69,102183.59,101950,102060.6,311.65936
1/6/2025 21:30,102060.61,102070.32,101737.5,101769.08,180.71597
1/6/2025 21:45,101769.09,101864,101600.05,101611.92,166.91041
1/6/2025 22:00,101611.92,101752,101600.06,101711.59,115.23842
1/6/2025 22:15,101711.6,101970,101711.59,101928.58,104.22534
1/6/2025 22:30,101928.58,102084.13,101928.58,101975.52,71.33771
1/6/2025 22:45,101975.51,102077.52,101975.51,102011.98,74.35609
1/6/2025 23:00,102011.98,102176.87,101896.87,102000,150.32754
1/6/2025 23:15,102000,102142.44,101998.15,102082.76,130.52189
1/6/2025 23:30,102082.76,102199.99,101980.02,102179.25,77.53003
1/6/2025 23:45,102179.26,102239.58,102157.35,102235.6,77.48838
1/7/2025 0:00,102235.6,102255,101972.5,102031.96,171.7048
1/7/2025 0:15,102031.96,102423.57,101950,102380.85,182.66259
1/7/2025 0:30,102380.85,102724.38,102012.97,102056.5,465.2181
1/7/2025 0:45,102056.5,102212.13,101969.8,102042.46,160.78529
1/7/2025 1:00,102042.47,102071.9,101790.62,101818.18,191.46517
1/7/2025 1:15,101818.18,101909.02,101684.95,101685.27,110.87621
1/7/2025 1:30,101685.27,101984.01,101685.26,101973.79,175.67852
1/7/2025 1:45,101973.8,102026.6,101841.83,101915.66,80.28599
1/7/2025 2:00,101915.66,102018.98,101896.87,101960.06,83.60131
1/7/2025 2:15,101960.05,102013.74,101848.49,101848.49,95.39312
1/7/2025 2:30,101848.5,101876.27,101793.54,101815.73,79.65758
1/7/2025 2:45,101815.73,101841.28,101651.67,101677.66,133.75721
1/7/2025 3:00,101677.66,101818.19,101657.82,101666.73,142.55798
1/7/2025 3:15,101666.73,101714.37,101637,101655.51,80.90431
1/7/2025 3:30,101655.51,101798.42,101625,101625.01,86.95275
1/7/2025 3:45,101625.01,101729.53,101512.91,101708.08,115.91445
1/7/2025 4:00,101708.09,101854.86,101708.08,101854.86,64.85459
1/7/2025 4:15,101854.85,101878.79,101794.15,101878.78,76.13149
1/7/2025 4:30,101878.79,101925.77,101780.35,101780.4,74.04046
1/7/2025 4:45,101780.41,101812,101667.01,101667.02,74.07302
1/7/2025 5:00,101667.02,101775.71,101582.79,101704.53,88.69474
1/7/2025 5:15,101704.53,101786.07,101606.11,101718.53,87.97744
1/7/2025 5:30,101718.53,101740,101629.06,101642.35,96.91802
1/7/2025 5:45,101642.35,101749.15,101634.75,101743.47,67.99809
1/7/2025 6:00,101743.47,101743.47,101648.56,101738.95,94.76533
1/7/2025 6:15,101738.96,101894.47,101738.96,101832.89,74.06889
1/7/2025 6:30,101832.9,101858.2,101780.2,101840.78,82.5656
1/7/2025 6:45,101840.78,101840.79,101783.43,101820.53,84.6024
1/7/2025 7:00,101820.53,102015.01,101803.44,101868,124.58026
1/7/2025 7:15,101868.01,101868.01,101771.65,101773.95,60.52842
1/7/2025 7:30,101773.94,101801.6,101660.8,101748.71,176.06892
1/7/2025 7:45,101748.72,101748.72,101640.47,101664.81,164.90032
1/7/2025 8:00,101664.81,101738.26,101626,101636.37,134.10219
1/7/2025 8:15,101636.37,101812.29,101618.04,101789.6,114.42748
1/7/2025 8:30,101789.61,101895.73,101783.13,101875.25,91.99719
1/7/2025 8:45,101875.26,101995.64,101840.42,101905.08,115.09488
1/7/2025 9:00,101905.08,101914.11,101812.86,101850,53.6453
1/7/2025 9:15,101850.01,101850.01,101736.29,101765.07,113.99822
1/7/2025 9:30,101765.06,101765.07,101649.94,101661.16,197.80763
1/7/2025 9:45,101661.16,101769.93,101632.06,101723.19,124.95158
1/7/2025 10:00,101723.18,101723.19,101418.75,101436.02,332.77975
1/7/2025 10:15,101436.01,101553.55,101379.45,101529.89,169.76691
1/7/2025 10:30,101529.88,101573.94,101445.46,101496.72,121.13565
1/7/2025 10:45,101496.71,101496.71,101391.17,101406.78,92.68666
1/7/2025 11:00,101406.78,101452.99,101300,101383.95,168.73149
1/7/2025 11:15,101383.94,101453,101300,101364.55,144.67262
1/7/2025 11:30,101364.54,101364.55,100619.16,100666.66,761.43319
1/7/2025 11:45,100666.67,100917.92,100472.45,100830.86,497.64458
1/7/2025 12:00,100830.86,100956.99,100718.09,100718.09,270.07902
1/7/2025 12:15,100718.09,100820.17,100628.43,100635.12,169.81078
1/7/2025 12:30,100635.12,100891,100633.61,100854.5,161.83886
1/7/2025 12:45,100854.49,100919.23,100730,100750.89,123.36599
1/7/2025 13:00,100750.88,100847.01,100700,100752.46,135.60721
1/7/2025 13:15,100752.86,100944.26,100672.53,100939.29,224.88639
1/7/2025 13:30,100939.28,100960.06,100615.63,100713.91,245.86884
1/7/2025 13:45,100713.92,100795.44,100622.77,100636.8,137.68385
1/7/2025 14:00,100636.8,100816.47,100576,100576.01,150.31068
1/7/2025 14:15,100576.01,100862.91,100508.19,100759.69,184.06416
1/7/2025 14:30,100759.68,100849.99,100207.76,100716.61,832.63474
1/7/2025 14:45,100716.61,100818.97,99732,99979.69,1323.74761
1/7/2025 15:00,99979.69,100142.99,98400.48,98592.43,3371.7842
1/7/2025 15:15,98592.43,98827.84,98113.8,98457.16,1793.9377
1/7/2025 15:30,98457.16,98546.55,97513.51,97568.37,2071.65136
1/7/2025 15:45,97568.36,98300.64,97153.5,97952.26,1454.75606
1/7/2025 16:00,97952.26,98132,97586.41,97831.69,1035.15712
1/7/2025 16:15,97831.69,98096.93,97700,98013.38,449.37593
1/7/2025 16:30,98013.37,98347.81,97800,98200,519.38696
1/7/2025 16:45,98200,98212.13,97727.62,97733.58,398.86329
1/7/2025 17:00,97733.58,97806.03,97326.53,97385.44,478.56689
1/7/2025 17:15,97385.44,97563.39,97225,97320.81,379.19199
