Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
1/6/2025 4:00,99037.57,99280,99037.57,99173.13,68.32559,05:00.0,6777542.71,13930,36.75753,3646026.909,0
1/6/2025 4:05,99173.14,99242.43,99171.83,99242.08,30.26637,10:00.0,3002703.672,10228,18.44141,1829479.879,0
1/6/2025 4:10,99242.08,99289,99234.02,99282.13,41.39288,15:00.0,4108927.954,10267,21.48391,2132560.285,0
1/6/2025 4:15,99282.14,99443,99242.42,99407.39,76.25321,20:00.0,7574345.138,15478,49.30952,4898806.719,0
1/6/2025 4:20,99407.39,99444,99286.46,99335.93,45.30559,25:00.0,4501348.668,13527,21.69506,2155323.828,0
1/6/2025 4:25,99335.93,99419.78,99242.53,99250,53.2757,30:00.0,5291511.886,10390,17.33486,1722211.445,0
1/6/2025 4:30,99250,99266.33,99184.98,99189.83,39.8229,35:00.0,3951292.352,7691,20.37099,2021305.246,0
1/6/2025 4:35,99189.83,99287.52,99189.82,99193.55,75.28154,40:00.0,7470565.777,7227,45.22253,4487359.015,0
1/6/2025 4:40,99193.55,99226.4,99193.54,99204.68,21.31812,45:00.0,2115059.519,2321,13.30614,1320151.844,0
1/6/2025 4:45,99204.68,99300,99204.68,99287.12,27.64688,50:00.0,2744379.512,6503,15.95792,1583884.854,0
1/6/2025 4:50,99287.12,99425.59,99287.12,99425.59,36.34125,55:00.0,3611164.309,5636,25.31766,2515734.442,0
1/6/2025 4:55,99425.58,99500.88,99416.77,99466.09,130.27657,00:00.0,12960334.82,10525,84.12831,8369282.085,0
1/6/2025 5:00,99466.09,99487.76,99400,99428.4,24.63946,05:00.0,2450157.786,6302,13.03264,1296003.647,0
1/6/2025 5:05,99428.41,99609.99,99428.4,99552.92,95.64882,10:00.0,9521272.057,12010,74.67383,7432910.091,0
1/6/2025 5:10,99552.93,99572.79,99413.39,99413.4,37.19823,15:00.0,3701098.93,9085,9.1893,914451.6886,0
1/6/2025 5:15,99413.4,99587.41,99413.39,99507.08,52.83783,20:00.0,5258898.038,10544,35.79625,3562576.662,0
1/6/2025 5:20,99507.07,99666,99492,99665.9,77.03925,25:00.0,7670965.111,12050,31.65314,3152129.808,0
1/6/2025 5:25,99665.9,99666,99620.94,99660.12,44.66607,30:00.0,4450637.994,6889,17.0769,1701538.205,0
1/6/2025 5:30,99660.13,99826.36,99660.13,99810.15,145.12089,35:00.0,14474425.21,12664,107.66917,10738889.16,0
1/6/2025 5:35,99810.15,99820.13,99714.78,99726.77,58.05423,40:00.0,5792300.037,10681,27.77179,2770942.786,0
1/6/2025 5:40,99726.77,99763,99617.16,99729.7,109.49493,45:00.0,10916132.86,9733,72.08289,7186085.235,0
1/6/2025 5:45,99729.7,99892,99704.47,99777.84,166.35292,50:00.0,16610464.78,10638,93.74003,9360570.464,0
1/6/2025 5:50,99777.83,99800,99681.47,99744.61,35.25074,55:00.0,3515830.87,6857,16.19148,1614714.683,0
1/6/2025 5:55,99744.62,99757.58,99502,99600,93.07679,00:00.0,9270959.537,13755,32.03398,3191559.334,0
1/6/2025 6:00,99600,99700,99600,99663.62,57.41359,05:00.0,5722322.287,8293,18.40914,1834623.701,0
1/6/2025 6:05,99663.61,99699.28,99500,99545.74,51.12436,10:00.0,5091689.091,10777,17.16488,1709621.794,0
1/6/2025 6:10,99545.74,99612,99474.32,99521.44,37.25233,15:00.0,3708222.943,9976,14.09422,1402823.014,0
1/6/2025 6:15,99521.44,99636.37,99382.31,99432.78,133.25367,20:00.0,13257837.27,12371,38.31346,3812649.549,0
1/6/2025 6:20,99432.77,99547.37,99432.77,99511.06,34.40009,25:00.0,3422673.762,6893,23.00589,2288901.13,0
1/6/2025 6:25,99511.06,99619.99,99484.83,99484.83,91.16767,30:00.0,9079000.278,8782,66.20986,6594175.019,0
1/6/2025 6:30,99484.84,99530.95,99440.64,99519.22,22.11493,35:00.0,2200124.758,6459,9.73998,969002.6878,0
1/6/2025 6:35,99519.22,99692,99501.32,99681.17,41.0226,40:00.0,4085106.261,8138,18.87069,1879278.885,0
1/6/2025 6:40,99681.18,99763.99,99672.76,99699.3,94.33931,45:00.0,9407005.422,10983,69.81948,6961759.731,0
1/6/2025 6:45,99699.3,99721.66,99588.92,99588.92,62.31512,50:00.0,6209800.689,6406,31.36737,3126023.205,0
1/6/2025 6:50,99588.93,99593.04,99550.25,99569.97,47.49895,55:00.0,4729900.181,3728,32.28636,3215034.56,0
1/6/2025 6:55,99569.96,99582.51,99475.49,99512.21,131.94671,00:00.0,13130651.7,6932,51.51046,5125996.173,0
1/6/2025 7:00,99512.21,99529.87,99300.08,99300.09,106.76225,05:00.0,10619831.95,12060,33.5759,3340303.191,0
1/6/2025 7:05,99300.09,99435.08,99292.15,99396.47,71.68585,10:00.0,7122206.107,14341,32.67751,3246704.854,0
1/6/2025 7:10,99396.47,99440.22,99355.22,99380.77,31.77987,15:00.0,3159084.566,6785,9.78968,973071.2325,0
1/6/2025 7:15,99380.76,99382.5,99161.14,99250,76.45004,20:00.0,7590311.886,15756,27.32313,2712938.381,0
1/6/2025 7:20,99250,99320.56,99212.13,99320.55,54.23342,25:00.0,5382730.429,8451,37.81159,3752939.619,0
1/6/2025 7:25,99320.55,99358.7,99293.43,99322.68,26.95445,30:00.0,2677482.637,5311,12.86916,1278376.644,0
1/6/2025 7:30,99322.67,99400,99240.24,99304.19,29.01931,35:00.0,2882572.865,10684,15.20675,1510650.32,0
1/6/2025 7:35,99304.19,99333.34,99269.15,99303.59,27.66915,40:00.0,2747664.29,5649,19.467,1933138.414,0
1/6/2025 7:40,99303.6,99317.7,99256,99303.04,11.11591,45:00.0,1103722.304,4251,5.67757,563749.5971,0
1/6/2025 7:45,99303.04,99392,99283.35,99383.1,34.63831,50:00.0,3441506.153,5660,21.16,2102287.848,0
1/6/2025 7:50,99383.11,99423.68,99346.09,99363.3,60.49837,55:00.0,6012992.686,6202,10.42968,1036652.253,0
1/6/2025 7:55,99363.3,99363.31,99310.43,99318.7,25.09025,00:00.0,2492171.223,3530,4.21852,418964.5928,0
1/6/2025 8:00,99318.7,99476,99318.7,99476,46.59151,05:00.0,4631467.861,7898,29.35884,2918605.201,0
1/6/2025 8:05,99476.4,99569.92,99450,99492.52,57.67316,10:00.0,5739591.409,8015,21.24333,2114038.703,0
1/6/2025 8:10,99492.53,99625.69,99492.52,99563.76,35.9842,15:00.0,3582987.377,8848,14.64812,1458593.824,0
1/6/2025 8:15,99563.76,99563.77,99403.58,99403.58,36.30995,20:00.0,3612495.11,6183,3.08484,306900.6885,0
1/6/2025 8:20,99403.58,99484.85,99380.3,99380.31,27.13979,25:00.0,2698312.253,7724,11.76737,1169880.944,0
1/6/2025 8:25,99380.3,99464.73,99330,99395.09,32.82221,30:00.0,3262157.526,9108,13.03178,1295146.791,0
1/6/2025 8:30,99395.08,99426.38,99302.25,99308.97,35.2321,35:00.0,3500467.295,7670,9.56364,950314.2538,0
1/6/2025 8:35,99308.96,99328,99236.94,99242.42,64.94573,40:00.0,6447487.725,7902,13.15274,1305579.484,0
1/6/2025 8:40,99242.43,99245.77,99000,99046.63,166.776,45:00.0,16525915.51,19802,32.229,3192903.832,0
1/6/2025 8:45,99046.64,99108.01,99035.61,99039.34,41.61486,50:00.0,4122877.747,7985,12.49044,1237402.764,0
1/6/2025 8:50,99039.34,99154.52,99039.34,99143.11,51.62875,55:00.0,5116807.722,6838,26.69806,2646193.621,0
1/6/2025 8:55,99143.11,99233.79,99015.91,99043.49,77.61405,00:00.0,7692781.819,9891,27.17511,2694830.835,0
1/6/2025 9:00,99043.49,99174.57,99020,99159.03,51.71127,05:00.0,5125257.796,12665,20.66768,2048505.173,0
1/6/2025 9:05,99159.03,99189.32,99134.59,99180,32.60697,10:00.0,3233252.732,4007,18.83869,1867989.625,0
1/6/2025 9:10,99179.99,99250,99146.93,99179.99,60.16331,15:00.0,5967974.145,6650,22.58548,2240635.993,0
1/6/2025 9:15,99179.98,99179.99,99125.2,99157.94,19.94905,20:00.0,1978053.035,5124,8.56025,848771.0866,0
1/6/2025 9:20,99157.94,99162.42,99131.95,99158.32,26.51441,25:00.0,2628817.389,2449,12.40893,1230323.228,0
1/6/2025 9:25,99158.33,99158.33,99062.08,99114.26,49.77598,30:00.0,4932428.491,7909,15.84867,1570285.122,0
1/6/2025 9:30,99114.26,99145.63,99066.09,99118.72,51.30738,35:00.0,5084606.838,7369,27.82069,2757169.161,0
1/6/2025 9:35,99118.73,99124.75,99050,99050.01,22.85092,40:00.0,2264077.663,5605,9.23998,915477.7983,0
1/6/2025 9:40,99050,99090.91,99035.58,99054.87,34.66813,45:00.0,3434270.721,4790,18.36938,1819715.424,0
1/6/2025 9:45,99054.86,99107.31,99038.91,99057.24,26.40628,50:00.0,2615921.227,5953,8.11469,803861.2652,0
1/6/2025 9:50,99057.25,99057.25,98942.46,98978.95,60.13925,55:00.0,5954332.714,8415,17.73147,1755380.104,0
1/6/2025 9:55,98978.96,99000,98978.72,98999.99,11.29816,00:00.0,1118410.083,2774,5.16009,510807.6509,0
1/6/2025 10:00,99000,99057.95,98934.89,98974.52,55.73177,05:00.0,5518450.623,9000,14.30162,1416003.175,0
1/6/2025 10:05,98974.52,98974.52,98802.01,98802.52,79.64131,10:00.0,7874751.318,14906,21.3452,2110133.185,0
1/6/2025 10:10,98802.52,98900,98802.52,98882.01,44.37851,15:00.0,4388043.043,5098,23.5637,2329668.009,0
1/6/2025 10:15,98882.01,98914.21,98848.44,98885.99,31.75869,20:00.0,3140706.99,6915,9.25646,915326.092,0
1/6/2025 10:20,98886,98969.85,98858.79,98928.34,32.8837,25:00.0,3252797.805,5837,21.4039,2117136.555,0
1/6/2025 10:25,98928.34,99026.45,98900,99010.43,64.05155,30:00.0,6337982.292,4994,51.47704,5093743.761,0
1/6/2025 10:30,99010.42,99010.43,98910,98930.54,21.10162,35:00.0,2087932.454,4737,9.90052,979518.7115,0
1/6/2025 10:35,98930.54,98930.54,98838.45,98863.67,37.18777,40:00.0,3676737.909,6244,15.77171,1559091.727,0
1/6/2025 10:40,98863.66,98863.67,98766.79,98766.79,27.90047,45:00.0,2756925.658,5098,6.72684,664707.299,0
1/6/2025 10:45,98766.79,98840.19,98738.56,98840.19,42.38334,50:00.0,4187414.596,7871,25.01968,2471818.245,0
1/6/2025 10:50,98840.19,98851.39,98788.46,98821.79,38.07879,55:00.0,3762475.932,5816,29.13421,2878621.461,0
1/6/2025 10:55,98821.8,98821.8,98709.28,98767.96,50.76975,00:00.0,5013581.292,4766,15.46396,1526918.14,0
1/6/2025 11:00,98767.96,98821.68,98712,98793.57,33.21421,05:00.0,3280502.195,12065,12.73103,1257281.393,0
1/6/2025 11:05,98793.58,98962.99,98793.57,98947.88,34.98477,10:00.0,3460423.307,9456,25.8784,2559438.583,0
1/6/2025 11:10,98947.87,99036.93,98945.64,99013.62,34.46226,15:00.0,3411255.06,6919,22.53258,2230296.825,0
1/6/2025 11:15,99013.62,99060.16,99012.46,99029.95,44.42013,20:00.0,4399230.92,4682,21.46026,2125400.55,0
1/6/2025 11:20,99029.95,99197.06,98972.51,99196.76,223.8093,25:00.0,22173267.98,12020,96.12531,9522929.483,0
1/6/2025 11:25,99196.76,99312,99148.03,99248.69,58.30103,30:00.0,5785118.55,12040,33.89192,3362896.38,0
1/6/2025 11:30,99248.69,99298.04,99243.72,99247.37,27.51247,35:00.0,2731041.181,7400,10.9753,1089448.66,0
1/6/2025 11:35,99247.37,99410.23,99200,99200,76.72641,40:00.0,7619095.751,15808,31.28701,3106815.042,0
1/6/2025 11:40,99200.01,99242.01,99165.43,99240.75,38.1822,45:00.0,3788260.39,8334,22.08806,2191429.819,0
1/6/2025 11:45,99240.75,99240.76,99189.28,99192.64,23.11768,50:00.0,2293520.886,6029,11.94487,1185033.654,0
1/6/2025 11:50,99192.63,99324.84,99174.52,99233.68,41.54944,55:00.0,4124411,12001,18.97591,1883599.289,0
1/6/2025 11:55,99233.64,99265.89,99187.16,99259.99,31.58785,00:00.0,3134363.886,7175,16.19523,1606884.75,0
1/6/2025 12:00,99259.99,99412.36,99259.99,99399.99,45.61354,05:00.0,4532260.762,9036,27.00775,2683701.267,0
1/6/2025 12:05,99399.99,99419.31,99317.11,99368.26,31.01053,10:00.0,3081551.684,10786,12.50748,1242794.554,0
1/6/2025 12:10,99368.25,99520,99368.25,99485.57,66.13072,15:00.0,6577782.762,11883,47.8452,4758784.902,0
1/6/2025 12:15,99485.57,99494.79,99416,99416.01,58.13034,20:00.0,5781578.344,10848,19.92932,1982117.533,0
1/6/2025 12:20,99416,99688,99416,99676.68,91.31857,25:00.0,9091041.795,15235,56.5792,5632998.415,0
1/6/2025 12:25,99676.68,99713.13,99558.01,99572.49,52.42258,30:00.0,5222972.033,14215,19.30886,1923832.322,0
1/6/2025 12:30,99572.49,99572.5,99454.54,99454.54,53.97339,35:00.0,5370663.46,9494,14.01825,1394862.539,0
1/6/2025 12:35,99454.55,99535.39,99454.55,99511.98,30.07336,40:00.0,2992295.615,9081,18.7254,1863078.07,0
1/6/2025 12:40,99511.97,99539.02,99470.17,99539.01,28.93499,45:00.0,2878959.554,6851,14.93854,1486357.279,0
1/6/2025 12:45,99539.01,99545.46,99360,99360,42.26478,50:00.0,4203205.105,12732,13.15858,1308747.258,0
1/6/2025 12:50,99360.01,99384,99220.08,99271.36,68.27395,55:00.0,6779092.233,14726,15.6281,1551717.206,0
1/6/2025 12:55,99271.36,99271.37,99142.43,99157.12,55.99734,00:00.0,5553757.309,13525,24.52595,2432255.068,0
1/6/2025 13:00,99157.12,99236.1,99107.84,99138.77,49.6042,05:00.0,4918894.583,17364,21.88735,2170385.293,0
1/6/2025 13:05,99138.77,99175.46,99053.85,99132.93,42.48299,10:00.0,4210527.083,17154,19.65693,1948128.592,0
1/6/2025 13:10,99132.93,99154.42,99000.36,99044.49,52.92378,15:00.0,5243296.145,12127,18.01762,1784861.5,0
1/6/2025 13:15,99044.49,99104.92,98909.82,99009.99,119.41185,20:00.0,11820828.68,22963,50.86796,5035165.784,0
1/6/2025 13:20,99009.99,99253.85,99009.99,99253.85,60.72653,25:00.0,6020728.39,12587,40.24355,3990214.039,0
1/6/2025 13:25,99253.84,99363.6,99253.84,99320.03,51.69039,30:00.0,5133996.403,11986,20.75371,2061069.006,0
1/6/2025 13:30,99320.03,99389.54,99224.54,99244.32,34.93348,35:00.0,3469635.97,15886,11.51402,1143597.371,0
1/6/2025 13:35,99244.31,99264.91,99137.47,99149.79,29.99384,40:00.0,2975911.562,11237,11.26166,1117342.836,0
1/6/2025 13:40,99149.86,99307.53,99149.86,99282.82,47.22614,45:00.0,4687159.975,9628,27.55003,2734219.699,0
1/6/2025 13:45,99282.82,99290.28,99202.32,99285.15,41.55869,50:00.0,4124452.137,11506,20.10124,1994762.748,0
1/6/2025 13:50,99285.15,99484.85,99261.37,99462.87,48.98139,55:00.0,4866740.591,13083,25.2866,2512203.259,0
1/6/2025 13:55,99462.87,99575.85,99462.86,99492.51,51.69145,00:00.0,5143780.684,12212,34.21534,3404599.45,0
1/6/2025 14:00,99492.5,99600,99444.01,99586.49,61.85559,05:00.0,6156264.547,18599,35.78315,3561305.479,0
1/6/2025 14:05,99586.48,99586.49,99284.19,99323.41,75.92581,10:00.0,7546346.239,24860,28.47219,2829316.462,0
1/6/2025 14:10,99323.42,99323.42,99221.16,99277.36,62.46938,15:00.0,6200669.428,17249,23.76073,2358390.655,0
1/6/2025 14:15,99277.36,99318.52,98729.57,98750.02,262.98479,20:00.0,26004402.78,43509,92.77858,9172757.631,0
1/6/2025 14:20,98750.02,98934.15,98711.94,98755.85,104.25301,25:00.0,10303213.54,31313,53.80493,5317676.991,0
1/6/2025 14:25,98755.85,99135.29,98755.85,99055.01,81.73298,30:00.0,8090517.109,24930,43.40246,4295507.425,0
1/6/2025 14:30,99055,99311.74,98870.55,99285.12,234.23459,35:00.0,23208932.67,51822,111.15123,11011812.82,0
1/6/2025 14:35,99285.12,99300.78,98906.25,99116,243.79071,40:00.0,24153585.32,46108,87.37186,8654560.467,0
1/6/2025 14:40,99116.01,99677,99116.01,99527.81,195.52442,45:00.0,19450453.53,49259,111.8632,11126192.02,0
1/6/2025 14:45,99527.81,100675.88,99527.81,100489.99,882.15027,50:00.0,88362528.27,83591,616.29484,61714536.33,0
1/6/2025 14:50,100489.99,101184,100366.25,101020.18,767.51784,55:00.0,77351684.11,74770,431.13463,43454289.84,0
1/6/2025 14:55,101020.19,101295.23,100640.59,100737.03,515.44598,00:00.0,52062678.68,49013,212.2784,21449764.82,0
1/6/2025 15:00,100737.03,101051.12,100481.99,100974.75,405.13517,05:00.0,40837343.65,47104,198.71181,20035909.15,0
1/6/2025 15:05,100974.75,101096,100868.87,101085.58,343.88233,10:00.0,34734773.85,51756,194.72418,19668510.86,0
1/6/2025 15:10,101085.58,101281.9,100936,101253.83,394.34239,15:00.0,39884223.2,46830,240.93047,24367482.8,0
1/6/2025 15:15,101253.84,101524,100991.41,101483.88,369.00013,20:00.0,37381849.79,40621,197.6866,20031178.5,0
1/6/2025 15:20,101483.88,101515.72,101225.8,101342.79,242.23979,25:00.0,24572402.21,29091,125.72472,12754187.61,0
1/6/2025 15:25,101342.78,101700.62,101342.69,101678.1,267.62777,30:00.0,27173324.75,32699,141.89733,14409781.19,0
1/6/2025 15:30,101678.11,101868.18,101636.36,101814.29,340.9482,35:00.0,34692464.09,38473,167.92247,17086742.75,0
1/6/2025 15:35,101814.29,101916,101666.68,101703.25,255.39244,40:00.0,26003071.63,29154,117.54229,11970183.72,0
1/6/2025 15:40,101703.48,101977.08,101703.48,101969.51,213.27448,45:00.0,21725917.96,26910,110.75698,11282640.07,0
1/6/2025 15:45,101969.51,102222,101857.36,101962.89,346.64455,50:00.0,35367693.36,34754,188.96469,19282195.22,0
1/6/2025 15:50,101962.89,102468.92,101962.89,102357.2,276.87819,55:00.0,28314443.62,34991,183.46284,18761766.37,0
1/6/2025 15:55,102357.21,102357.21,102096.12,102147.95,209.60395,00:00.0,21426068.21,26281,89.25942,9123874.647,0
1/6/2025 16:00,102147.95,102212.13,101973.11,102110.82,285.03792,05:00.0,29101643.35,28357,117.32713,11981634.48,0
1/6/2025 16:05,102110.82,102445.18,102103.73,102404.53,234.24927,10:00.0,23949529.86,19884,141.48334,14466622.05,0
1/6/2025 16:10,102404.53,102465.6,102192.06,102198.37,229.69832,15:00.0,23498613.58,23430,94.11001,9627876.699,0
1/6/2025 16:15,102198.38,102319.6,102111.05,102289.94,113.11962,20:00.0,11563542.11,20602,55.00382,5622492.48,0
1/6/2025 16:20,102289.94,102419.99,102245.24,102419.98,140.99383,25:00.0,14428691.76,17342,84.82284,8680100.488,0
1/6/2025 16:25,102419.98,102480,102384.44,102440.02,128.67025,30:00.0,13179387.1,14406,57.07032,5845530.117,0
1/6/2025 16:30,102440.01,102469.35,102368.16,102421.83,101.48687,35:00.0,10394956.13,15521,47.46006,4861273.465,0
1/6/2025 16:35,102421.82,102421.83,102015.91,102152.13,165.65078,40:00.0,16930404.82,19557,61.29279,6263651.212,0
1/6/2025 16:40,102152.13,102152.13,101867.04,101883.16,173.36619,45:00.0,17681602.83,19442,70.20673,7158995.352,0
1/6/2025 16:45,101883.16,101992.93,101719.59,101883.84,247.44387,50:00.0,25197347.95,27092,104.44659,10637066.44,0
1/6/2025 16:50,101883.84,102300,101875.97,102270,207.22455,55:00.0,21156668.31,22418,109.43255,11174082.11,0
1/6/2025 16:55,102270.01,102270.01,102079.7,102158.67,118.64869,00:00.0,12120317.86,13248,46.96037,4796840.978,0
1/6/2025 17:00,102158.67,102158.68,101949.93,101949.94,109.2607,05:00.0,11151173.34,17791,38.84377,3964426.269,0
1/6/2025 17:05,101949.93,102083.43,101859.18,102027.54,220.87577,10:00.0,22519155.15,17582,141.71463,14448571.72,0
1/6/2025 17:10,102027.54,102027.55,101900,101900.01,79.80837,15:00.0,8138692.518,14543,31.14598,3176246.587,0
1/6/2025 17:15,101900.01,101951.64,101717.44,101790.62,90.81932,20:00.0,9251080.504,15509,38.13142,3884742.655,0
1/6/2025 17:20,101790.62,102013.45,101790.61,101994.84,135.80665,25:00.0,13842893.95,14932,76.18142,7764609.631,0
1/6/2025 17:25,101994.84,102040.79,101777.94,101830.53,76.06296,30:00.0,7749858.333,15872,31.21055,3179904.547,0
1/6/2025 17:30,101830.54,101983.19,101712.14,101961.73,75.53664,35:00.0,7690840.943,16099,31.20777,3178064.5,0
1/6/2025 17:35,101961.72,101970.1,101471.35,101526.42,224.28499,40:00.0,22800097.14,20727,56.87571,5779569.424,0
1/6/2025 17:40,101526.42,101583.5,101250,101414.7,246.1111,45:00.0,24956691.9,25518,107.23904,10874818.9,0
1/6/2025 17:45,101414.7,101686.03,101315.8,101630.01,124.10201,50:00.0,12600786.67,22124,76.92918,7810062.288,0
1/6/2025 17:50,101630.01,101747.31,101479.84,101711.38,82.36631,55:00.0,8369672.016,15309,40.29596,4095735.111,0
1/6/2025 17:55,101711.38,101851.81,101668.12,101831.95,52.01731,00:00.0,5293463.684,13202,26.08622,2654740.026,0
1/6/2025 18:00,101831.95,101874.87,101578.12,101786.81,113.69595,05:00.0,11566385.45,23841,38.55818,3922462.498,0
1/6/2025 18:05,101786.82,101931.12,101722.67,101914.1,50.39738,10:00.0,5130465.597,16463,19.67777,2003215.849,0
1/6/2025 18:10,101914.11,101945.77,101804.56,101945.76,48.21266,15:00.0,4912668.716,13393,20.58582,2097615.554,0
1/6/2025 18:15,101945.76,101968.75,101862.27,101922.33,78.10761,20:00.0,7959862.854,10064,44.64549,4549334.544,0
1/6/2025 18:20,101922.33,102029.02,101896.65,101905.45,139.22794,25:00.0,14196674.45,12244,84.39306,8605174.794,0
1/6/2025 18:25,101905.44,101938.98,101886.07,101933.84,49.15834,30:00.0,5009688.914,6997,27.85223,2838287.519,0
1/6/2025 18:30,101933.84,102022.3,101849.62,101896.87,60.00629,35:00.0,6116491.14,10902,25.25332,2574012.143,0
1/6/2025 18:35,101896.88,102053.61,101896.87,102047.86,38.87924,40:00.0,3965462.267,8869,21.93746,2237475.776,0
1/6/2025 18:40,102047.85,102047.86,101950,101954.15,52.3754,45:00.0,5342522.702,9527,17.87482,1823227.203,0
1/6/2025 18:45,101954.15,101998.56,101705.7,101705.71,92.89241,50:00.0,9461763.062,18442,45.01026,4584181.128,0
1/6/2025 18:50,101705.7,101959.92,101671.39,101866.27,57.53985,55:00.0,5858277.019,12929,25.84083,2630776.523,0
1/6/2025 18:55,101866.27,101924,101738.8,101738.8,53.81253,00:00.0,5480654.708,8486,11.53289,1174806.361,0
1/6/2025 19:00,101738.81,101811.28,101639.6,101699.36,71.90859,05:00.0,7313819.828,16497,31.06623,3159617.595,0
1/6/2025 19:05,101699.36,101915.15,101684.37,101860.83,61.94624,10:00.0,6305633.573,11074,29.1248,2964305.305,0
1/6/2025 19:10,101860.82,101939.4,101768.48,101921.58,41.90078,15:00.0,4268022.039,11274,17.89009,1822124.477,0
1/6/2025 19:15,101921.57,102032,101886.32,101996.8,61.76911,20:00.0,6299641.696,10033,32.00201,3263530.667,0
1/6/2025 19:20,101996.8,102014.83,101881.64,101926.13,71.48861,25:00.0,7288498.601,10089,35.09736,3578198.6,0
1/6/2025 19:25,101926.13,101939.4,101843.76,101892.96,36.66268,30:00.0,3735729.728,7050,18.06122,1840222.285,0
1/6/2025 19:30,101892.96,101910.14,101767.02,101814.03,57.45014,35:00.0,5849864.76,9481,20.61616,2099257.041,0
1/6/2025 19:35,101814.02,101929.1,101754.01,101902.95,41.65456,40:00.0,4242104.574,7913,14.3481,1461214.324,0
1/6/2025 19:40,101902.94,102009.79,101889.83,102009.78,48.54591,45:00.0,4949372.863,5875,31.62394,3224280.643,0
1/6/2025 19:45,102009.79,102030.3,101861.42,101861.42,45.94406,50:00.0,4684802.585,7168,16.59045,1692027.783,0
1/6/2025 19:50,101861.43,101883.3,101790.62,101821.02,51.25756,55:00.0,5220652.529,6821,27.97779,2849667.727,0
1/6/2025 19:55,101821.03,101877.7,101737.5,101817.22,40.6519,00:00.0,4138723.456,6888,15.36062,1563530.687,0
1/6/2025 20:00,101817.22,102031.25,101804,102012.96,161.08008,05:00.0,16420788.95,11809,111.52438,11367864.67,0
1/6/2025 20:05,102012.97,102044.09,101981.71,102039.73,67.55462,10:00.0,6891643.743,9310,25.3652,2587545.607,0
1/6/2025 20:10,102039.73,102181.82,101991.02,102181.82,73.32266,15:00.0,7484709.251,10180,41.91315,4278364.355,0
1/6/2025 20:15,102181.82,102200,102160,102193.19,65.6668,20:00.0,6710138.948,7288,36.18415,3697454.811,0
1/6/2025 20:20,102193.2,102318.5,102189.77,102318.49,93.89689,25:00.0,9599144.568,11240,53.05627,5424075.115,0
1/6/2025 20:25,102318.49,102318.5,102052.53,102114.94,82.99878,30:00.0,8479646.932,9609,24.27493,2478955.05,0
1/6/2025 20:30,102114.94,102205.09,101997.05,102204.97,87.38727,35:00.0,8920610.727,11038,45.53917,4648786.898,0
1/6/2025 20:35,102204.97,102235,101961.67,101972.77,119.19003,40:00.0,12167592.73,10308,45.23657,4616983.122,0
1/6/2025 20:40,101972.77,102076.5,101963.92,102018.52,111.95092,45:00.0,11420102.43,12875,52.33188,5337983.03,0
1/6/2025 20:45,102018.53,102093.65,101800,101871.54,135.91855,50:00.0,13854521.65,18936,49.58393,5054238.02,0
1/6/2025 20:50,101871.53,102167.17,101871.53,102115.27,168.10373,55:00.0,17150239.92,15457,88.9495,9073751.336,0
1/6/2025 20:55,102115.27,102300,101983.91,102127.38,291.4735,00:00.0,29772202.36,21192,134.00193,13687344.63,0
1/6/2025 21:00,102126.9,102245.68,102126.89,102206.45,82.9555,05:00.0,8478145.672,11552,44.60086,4558229.83,0
1/6/2025 21:05,102206.45,102329.98,102203.97,102241.34,69.43733,10:00.0,7101816.975,9148,41.43999,4238235.813,0
1/6/2025 21:10,102241.34,102307.38,101999.41,102039.68,198.51933,15:00.0,20272683.56,10602,30.74525,3142035.73,0
1/6/2025 21:15,102039.69,102183.59,102039.68,102134.05,60.9313,20:00.0,6223536.425,5690,24.34225,2485856.421,0
1/6/2025 21:20,102134.05,102134.05,101950,102018.03,66.74804,25:00.0,6810787.171,11165,23.30021,2377520.807,0
1/6/2025 21:25,102018.03,102136,102018.03,102060.6,183.98002,30:00.0,18782091.17,9313,134.42331,13722083.98,0
1/6/2025 21:30,102060.61,102070.32,101960.87,101999.99,76.17765,35:00.0,7771772.893,8419,12.20346,1244903.616,0
1/6/2025 21:35,101999.99,101999.99,101738.09,101808.53,68.27901,40:00.0,6953067.885,8630,31.5211,3209146.267,0
1/6/2025 21:40,101808.54,101808.54,101737.5,101769.08,36.25931,45:00.0,3689648.56,3691,17.26191,1756519.574,0
1/6/2025 21:45,101769.09,101862.61,101703.39,101862.6,80.81829,50:00.0,8225797.761,8472,46.88294,4772479.486,0
1/6/2025 21:50,101862.6,101864,101737.51,101764.72,43.17717,55:00.0,4394883.32,5089,26.0284,2649069.027,0
1/6/2025 21:55,101764.71,101764.72,101600.05,101611.92,42.91495,00:00.0,4362746.344,4890,12.96686,1317953.582,0
1/6/2025 22:00,101611.92,101678.11,101600.06,101608.06,45.74713,05:00.0,4649548.097,5850,17.06757,1734548.46,0
1/6/2025 22:05,101608.07,101752,101608.06,101727.21,39.54369,10:00.0,4020380.984,6108,19.35915,1968234.736,0
1/6/2025 22:10,101727.21,101748.18,101663.59,101711.59,29.9476,15:00.0,3045757.084,4392,14.34804,1459126.315,0
1/6/2025 22:15,101711.6,101873.09,101711.59,101873.08,26.42501,20:00.0,2690199.108,5189,18.70111,1903847.703,0
