Datetime,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
5/20/2024 9:00,3098.51,3108.09,3097.46,3106.98,4153.763,30:00.0,12895559.14,11144,2238.019,6947881.971,0
5/20/2024 9:30,3106.98,3108.38,3095.41,3097.35,4046.0197,00:00.0,12549784.38,12461,1189.8352,3691556.622,0
5/20/2024 10:00,3097.35,3113.94,3093.45,3107.01,7690.8546,30:00.0,23870364.65,17989,3637.3031,11290650.53,0
5/20/2024 10:30,3107.01,3111.99,3100,3104.15,6056.6671,00:00.0,18807880.05,13558,3016.8273,9367715.866,0
5/20/2024 11:00,3104.15,3110.39,3103.09,3106.97,6765.2156,30:00.0,21018488.59,13572,3279.3396,10188643.14,0
5/20/2024 11:30,3106.98,3108,3086.5,3093.8,6888.1132,00:00.0,21342202.31,26289,3004.6862,9310960.699,0
5/20/2024 12:00,3093.79,3097.05,3087.35,3089.86,4727.3953,30:00.0,14623582.66,11984,2452.9386,7587738.479,0
5/20/2024 12:30,3089.87,3091.99,3077.51,3085.39,5127.6915,00:00.0,15812528.12,15897,2169.2229,6689522.892,0
5/20/2024 13:00,3085.39,3091.38,3083.5,3084.62,3228.9968,30:00.0,9970245.664,10625,1733.278,5351949.096,0
5/20/2024 13:30,3084.62,3100,3077,3094.92,5173.0435,00:00.0,15974071.39,16546,2503.7178,7733965.078,0
5/20/2024 14:00,3094.91,3095.74,3076.69,3087.18,3526.3489,30:00.0,10882140.45,14769,1538.5611,4748431.953,0
5/20/2024 14:30,3087.17,3090.77,3078.32,3090.76,5444.4757,00:00.0,16787516.94,19308,3017.46,9305133.133,0
5/20/2024 15:00,3090.77,3121,3086.6,3111.22,9090.8836,30:00.0,28217407.89,25055,5050.2968,15676342.76,0
5/20/2024 15:30,3111.22,3120.37,3107.07,3118.53,7365.0347,00:00.0,22936528.63,22352,3907.7037,12169202.24,0
5/20/2024 16:00,3118.52,3135.52,3110.85,3126.38,15045.8817,30:00.0,46999929.85,28782,7983.4492,24938832.42,0
5/20/2024 16:30,3126.38,3148.87,3119.6,3135.4,15066.8841,00:00.0,47247034.31,44292,7904.8682,24790055.95,0
5/20/2024 17:00,3135.4,3151.44,3126,3134.44,11547.3388,30:00.0,36239756.39,29871,5896.0683,18507043.29,0
5/20/2024 17:30,3134.44,3143.88,3126.26,3143.63,5973.001,00:00.0,18712184.43,14135,2341.7356,7337559.583,0
5/20/2024 18:00,3143.64,3150,3135.44,3148,5907.1729,30:00.0,18569820.45,17938,2492.7004,7837310.948,0
5/20/2024 18:30,3147.99,3154.52,3142.8,3148.78,7617.5999,00:00.0,23980262.71,19921,3534.8116,11128388.11,0
5/20/2024 19:00,3148.79,3350,3141.49,3347.91,99019.4134,30:00.0,322889539.1,254939,58521.6384,190762838,0
5/20/2024 19:30,3347.9,3457.12,3347.1,3438.87,118831.1183,00:00.0,405091744.4,405370,64423.3746,219638739.1,0
5/20/2024 20:00,3438.86,3467.72,3420.37,3440,46702.4307,30:00.0,160632845.9,103405,23356.5174,80341186.19,0
5/20/2024 20:30,3440.01,3580,3439.68,3500.07,85043.4588,00:00.0,298254188.1,223062,44539.7035,156220371.6,0
5/20/2024 21:00,3500.07,3551.28,3485.02,3532.48,45263.874,30:00.0,159232730.1,100798,22816.6976,80289761.5,0
5/20/2024 21:30,3532.49,3648.91,3532.48,3646.08,59714.9489,00:00.0,214431552.3,134586,32632.0868,117254075.4,0
5/20/2024 22:00,3646.09,3683.34,3611.78,3652.4,60093.9917,30:00.0,218641792,133295,30414.8844,110665865.3,0
5/20/2024 22:30,3652.39,3654.68,3606.78,3611.96,27340.1654,00:00.0,99256947.82,66721,12584.6925,45674122.21,0
5/20/2024 23:00,3611.96,3694,3610.95,3680,29833.5438,30:00.0,108779756.3,78146,16789.5275,61224259.07,0
5/20/2024 23:30,3680,3683.41,3648.84,3661.78,19515.7466,00:00.0,71519131.07,45509,8991.4278,32950866.37,0
5/21/2024 0:00,3661.79,3700,3661.78,3690.51,30677.8519,30:00.0,113002644.3,84793,17115.3675,63052991.84,0
5/21/2024 0:30,3690.52,3721,3676.26,3688.9,30400.4074,00:00.0,112472675.1,75459,15041.2976,55644058.69,0
5/21/2024 1:00,3688.9,3689.72,3638.8,3652.67,27452.578,30:00.0,100579797.1,82142,14211.6902,52070086.7,0
5/21/2024 1:30,3652.66,3693.7,3647.36,3686.99,24104.3122,00:00.0,88663031.66,59220,11109.7999,40859053.18,0
5/21/2024 2:00,3687,3687.65,3655.4,3656.85,19475.8985,30:00.0,71478934.51,41218,7749.172,28439108.36,0
5/21/2024 2:30,3656.85,3689.74,3655.87,3675.06,16787.1792,00:00.0,61733101.72,36784,8871.7949,32621709.01,0
5/21/2024 3:00,3675.06,3690,3674.1,3687.14,12981.5772,30:00.0,47810782.1,30964,6810.537,25080009.94,0
5/21/2024 3:30,3687.14,3708.48,3678,3695.9,14558.0402,00:00.0,53752224.35,34262,6774.5898,25015040.99,0
5/21/2024 4:00,3695.9,3699.6,3677,3682.01,13960.0002,30:00.0,51429868.5,26340,5523.4354,20347211.2,0
5/21/2024 4:30,3682,3687.81,3657.24,3658.55,12799.7856,00:00.0,47004210.79,20602,4754.8758,17462298.5,0
5/21/2024 5:00,3658.54,3659,3636.97,3637.74,16704.0533,30:00.0,60939930.07,34668,7412.7227,27043188.16,0
5/21/2024 5:30,3637.75,3653.51,3624.28,3646.27,15121.2772,00:00.0,55040374.3,32985,7900.1697,28758284.24,0
5/21/2024 6:00,3646.28,3678.17,3644.51,3673.89,17790.4432,30:00.0,65166169.75,33950,8985.3505,32907931.34,0
5/21/2024 6:30,3673.88,3687.44,3665.1,3669.74,15855.7422,00:00.0,58306276.15,39956,8796.6533,32353569.29,0
5/21/2024 7:00,3669.73,3672.42,3651.13,3670.63,11652.2074,30:00.0,42673674.33,26514,5697.3303,20866589.18,0
5/21/2024 7:30,3670.63,3674.27,3658.35,3660.49,13489.2565,00:00.0,49460070.97,30608,6261.4507,22960390.45,0
5/21/2024 8:00,3660.5,3663,3655.01,3659,10048.5982,30:00.0,36767179,33945,5542.8599,20280652.3,0
5/21/2024 8:30,3659,3661,3649.36,3658.57,11138.0103,00:00.0,40714142.11,49391,6038.8151,22075349.73,0
5/21/2024 9:00,3658.58,3671,3658.3,3664,9932.8012,30:00.0,36403913.85,39894,5754.8484,21091611.61,0
5/21/2024 9:30,3664,3685.3,3662.8,3681.86,11911.9404,00:00.0,43775378.88,37417,6577.1796,24171554.36,0
5/21/2024 10:00,3681.87,3731.35,3676.5,3715.09,36191.77,30:00.0,134249693.1,82484,20738.3092,76933553.39,0
5/21/2024 10:30,3715.09,3725.69,3706.47,3717,14147.684,00:00.0,52584145.66,27219,7396.9227,27493435.86,0
5/21/2024 11:00,3717,3775.2,3711.21,3766.54,34178.186,30:00.0,128113919.4,68887,18110.9528,67887139.12,0
5/21/2024 11:30,3766.55,3823.5,3761.67,3777.97,58229.0061,00:00.0,220867987.6,116239,27787.744,105401337.3,0
5/21/2024 12:00,3777.98,3811.3,3748.57,3774.61,48743.9548,30:00.0,184268033.7,81664,23968.8684,90619809.05,0
5/21/2024 12:30,3774.6,3797.5,3753.72,3794,18851.7771,00:00.0,71203474.55,41317,9804.5214,37040410.18,0
5/21/2024 13:00,3793.99,3794.5,3767.14,3785.62,20708.3352,30:00.0,78365841.53,33913,8460.5202,32023455.69,0
5/21/2024 13:30,3785.63,3836,3760.89,3768.75,44796.1541,00:00.0,169930422.4,79605,21656.8573,82152934.32,0
5/21/2024 14:00,3768.75,3811.89,3765.77,3790.75,28739.7456,30:00.0,109034170.4,46118,14343.47,54414677.64,0
5/21/2024 14:30,3790.75,3831.39,3766.55,3776,30049.3434,00:00.0,114038354.9,93427,15013.191,56976478.34,0
5/21/2024 15:00,3775.99,3801.97,3769.7,3799.03,14601.4151,30:00.0,55239699.16,70491,7982.4917,30201545.02,0
5/21/2024 15:30,3799.04,3805.9,3766.76,3777.68,17942.2669,00:00.0,67892087.81,76806,8748.256,33097763.89,0
5/21/2024 16:00,3777.69,3810,3766.75,3799.34,22675.6623,30:00.0,86022953.32,67741,12164.9805,46158360.86,0
5/21/2024 16:30,3799.33,3841.54,3771.5,3774.1,37354.5985,00:00.0,142066798.1,81932,18721.9784,71239003.92,0
5/21/2024 17:00,3774.11,3779.25,3730,3750.1,30782.204,30:00.0,115513605.1,55268,14416.6322,54092253.55,0
5/21/2024 17:30,3750.11,3761.47,3723.25,3748.78,26035.3236,00:00.0,97293250.14,40276,12655.2935,47294872.33,0
5/21/2024 18:00,3748.78,3759.25,3729.43,3731.67,10592.565,30:00.0,39641653.69,21290,4440.6007,16624190.69,0
5/21/2024 18:30,3731.67,3740.91,3721.87,3731.51,9505.8637,00:00.0,35455395.25,20482,4361.1285,16265866.36,0
5/21/2024 19:00,3731.51,3739.25,3680.68,3697.57,18361.2825,30:00.0,68108512.36,35605,7108.1287,26373328.37,0
5/21/2024 19:30,3697.57,3719.42,3683.13,3712.27,14465.7145,00:00.0,53587419.05,39362,7142.8267,26457665.05,0
5/21/2024 20:00,3712.26,3746.46,3709.13,3741.77,12191.6909,30:00.0,45538234.22,28038,6056.226,22616921.53,0
5/21/2024 20:30,3741.78,3749.95,3734.37,3746.88,5544.58,00:00.0,20756510.37,14085,2582.4947,9668606.574,0
5/21/2024 21:00,3746.88,3760.5,3737.35,3745.8,10715.092,30:00.0,40156276.81,22183,4733.2362,17743270.7,0
5/21/2024 21:30,3745.81,3755.42,3739.13,3749.27,3630.0732,00:00.0,13599869.22,9605,2002.079,7501040.007,0
5/21/2024 22:00,3749.28,3793.5,3749.27,3791.79,15715.3878,30:00.0,59348205.73,31523,8703.1587,32861323.79,0
5/21/2024 22:30,3791.8,3821.5,3776.76,3813.8,14765.7131,00:00.0,56087188.65,33481,8156.0219,30983606.08,0
5/21/2024 23:00,3813.79,3816.66,3795.82,3800.99,9729.0653,30:00.0,37000228.31,19805,5113.7008,19443158.82,0
5/21/2024 23:30,3800.99,3806,3785.5,3789.6,6350.8544,00:00.0,24106150.23,14744,2478.9865,9411658.123,0
5/22/2024 0:00,3789.59,3803.5,3775.21,3796.9,9361.6955,30:00.0,35491709.68,19243,4619.3457,17512769.78,0
5/22/2024 0:30,3796.91,3797,3779.26,3782,4917.2499,00:00.0,18616913.22,13405,2158.6401,8171891.763,0
5/22/2024 1:00,3782.01,3788,3775.6,3784.79,5921.2873,30:00.0,22393344.28,15313,2609.1384,9868856.488,0
5/22/2024 1:30,3784.8,3789.06,3777.8,3789.05,4516.8905,00:00.0,17085583.3,14253,2368.8578,8960824.557,0
5/22/2024 2:00,3789.06,3799.23,3788.5,3791.14,7478.9286,30:00.0,28370632.86,17199,4169.4249,15815683.67,0
5/22/2024 2:30,3791.14,3807.54,3774.91,3793.15,9794.5018,00:00.0,37127739.25,20057,5014.6959,19014038.12,0
5/22/2024 3:00,3793.15,3813.69,3792,3805.01,9480.6615,30:00.0,36042520.22,19676,4797.5116,18239149.99,0
5/22/2024 3:30,3805,3807.74,3784.35,3793.43,7189.1342,00:00.0,27267474.53,16216,3045.1009,11548467.9,0
5/22/2024 4:00,3793.42,3795.07,3771.85,3773.94,8133.7636,30:00.0,30784538.48,17240,3534.2075,13375164.86,0
5/22/2024 4:30,3773.94,3781.97,3720.01,3749.5,31727.4105,00:00.0,118860865,55009,14066.5362,52694813.29,0
5/22/2024 5:00,3749.49,3760.72,3737.57,3759.35,10425.7203,30:00.0,39083279.45,20555,4757.0528,17835787.85,0
5/22/2024 5:30,3759.34,3766.15,3753.2,3758.39,8207.489,00:00.0,30843660.82,23034,3041.9745,11431731.24,0
5/22/2024 6:00,3758.4,3772.35,3755.71,3758.22,5493.4139,30:00.0,20673530.45,16026,2629.8803,9897705.484,0
5/22/2024 6:30,3758.23,3767.98,3754.15,3765.6,7988.4739,00:00.0,30043977.5,17790,4204.3676,15811407.1,0
5/22/2024 7:00,3765.6,3769.5,3735.1,3744.99,7176.9002,30:00.0,26942190.78,17414,3096.1004,11623127.01,0
5/22/2024 7:30,3744.99,3756.9,3740.02,3746.79,4545.7929,00:00.0,17045208.28,11902,2366.3273,8873138.275,0
5/22/2024 8:00,3746.8,3757.35,3734.38,3754.2,5395.0615,30:00.0,20218573.32,14055,2892.0681,10839677.18,0
5/22/2024 8:30,3754.21,3779.8,3751.35,3767.43,7864.487,00:00.0,29628794.16,20516,4485.3822,16897454.34,0
5/22/2024 9:00,3767.43,3768.65,3736.75,3745.53,7251.8853,30:00.0,27183587.65,18335,3157.8745,11834811.33,0
5/22/2024 9:30,3745.53,3747,3729.07,3731.79,7526.0546,00:00.0,28117095.36,17355,3308.4375,12360531.23,0
5/22/2024 10:00,3731.79,3748.32,3724.8,3740.4,7519.6727,30:00.0,28113305.42,16462,3423.2183,12797002.58,0
5/22/2024 10:30,3740.4,3742.86,3731.76,3740.02,5271.0375,00:00.0,19705245.63,15644,2990.9235,11181990.45,0
5/22/2024 11:00,3740.01,3749.91,3725,3732.58,6630.91,30:00.0,24778074.17,23847,3403.9025,12720496.46,0
5/22/2024 11:30,3732.59,3738.59,3690,3690.6,18263.9977,00:00.0,67878882.42,55731,8690.769,32310457.91,0
5/22/2024 12:00,3690.59,3722.76,3683.11,3711.83,13975.0287,30:00.0,51796925.1,43668,7500.7905,27800914.09,0
5/22/2024 12:30,3711.83,3712.1,3653.15,3666.96,30601.7343,00:00.0,112443892.8,66391,14065.2932,51675060.27,0
5/22/2024 13:00,3666.97,3704.59,3666.01,3690.74,14205.5692,30:00.0,52396671.48,37772,7114.9853,26239086.66,0
5/22/2024 13:30,3690.74,3698.5,3669.94,3695.79,14080.6336,00:00.0,51867586.64,32815,6980.5805,25711956.81,0
5/22/2024 14:00,3695.79,3738.36,3679.35,3707.85,32848.2794,30:00.0,121749875.3,76088,15982.1807,59245261.75,0
5/22/2024 14:30,3707.85,3754.61,3695.09,3744.53,24411.7435,00:00.0,91149378.01,54333,13447.6328,50202195.32,0
5/22/2024 15:00,3744.53,3753,3723.08,3750.55,15961.2515,30:00.0,59691984.42,34313,8860.4277,33139076.17,0
5/22/2024 15:30,3750.55,3773.88,3743.66,3762.66,21362.5893,00:00.0,80364563.56,48564,12914.9378,48581079.81,0
5/22/2024 16:00,3762.65,3779.73,3753.47,3761.04,19359.7342,30:00.0,72864762.52,41521,10834.6706,40779979.43,0
5/22/2024 16:30,3761.05,3769.17,3745.41,3762.36,15026.8978,00:00.0,56476771.69,38607,9178.0967,34498037.91,0
5/22/2024 17:00,3762.41,3798,3747.62,3767.13,15858.4186,30:00.0,59856321.75,35632,8479.5494,32000759.94,0
5/22/2024 17:30,3767.14,3770.86,3728.21,3740.01,13425.1646,00:00.0,50267592.37,30259,6188.9439,23176293.42,0
5/22/2024 18:00,3740,3744,3700.6,3713.85,15485.5572,30:00.0,57599854.28,35842,7467.8203,27769750.31,0
5/22/2024 18:30,3713.85,3734.97,3702.17,3733.43,8759.5705,00:00.0,32597856.66,20330,5290.59,19692333.14,0
5/22/2024 19:00,3733.44,3740.37,3721.8,3738.87,9135.8708,30:00.0,34099222.15,16841,3993.1224,14905193.15,0
5/22/2024 19:30,3738.86,3747.3,3727.89,3736.61,13779.0912,00:00.0,51534839.33,20043,6475.1917,24220385.95,0
5/22/2024 20:00,3736.61,3771,3729.71,3745.85,13405.4994,30:00.0,50316464.88,26926,6758.8784,25367121.75,0
5/22/2024 20:30,3745.86,3758.2,3731.63,3749.23,12011.7566,00:00.0,44995623.06,21055,5433.0047,20352883.1,0
5/22/2024 21:00,3749.23,3753.55,3723.38,3739.44,14801.1565,30:00.0,55361613.85,21895,5848.558,21875535.74,0
5/22/2024 21:30,3739.44,3781,3739.44,3774.5,15305.8276,00:00.0,57556468.42,33189,7603.0762,28594527.48,0
5/22/2024 22:00,3774.5,3779.79,3756.82,3759.6,10913.2936,30:00.0,41077925.6,38390,4922.67,18529030,0
5/22/2024 22:30,3759.59,3759.8,3736.72,3744.95,11953.2796,00:00.0,44766365.51,34863,5189.9863,19431420.31,0
5/22/2024 23:00,3744.95,3748.5,3734.45,3744.38,6281.4412,30:00.0,23498833.8,26778,2982.5349,11157660.23,0
5/22/2024 23:30,3744.38,3748.76,3737.72,3737.73,3906.5011,00:00.0,14628312.69,7548,1657.3318,6206062.314,0
5/23/2024 0:00,3737.72,3756.7,3737.72,3745.81,3176.163,30:00.0,11902893.51,9182,1952.7925,7317937.437,0
5/23/2024 0:30,3745.82,3771.61,3745.81,3761.04,6502.9762,00:00.0,24461259.92,14124,3363.7913,12649175.45,0
5/23/2024 1:00,3761.03,3763.47,3736.67,3750.99,5170.9318,30:00.0,19388621.57,13180,2720.8552,10200696.5,0
5/23/2024 1:30,3751,3773.11,3746.47,3759.49,9875.1585,00:00.0,37153212.79,18430,4257.2358,16017657.12,0
5/23/2024 2:00,3759.49,3776.4,3757.5,3769.54,5647.9193,30:00.0,21289199.84,11537,2895.6061,10913378.94,0
5/23/2024 2:30,3769.54,3774.92,3758.04,3769.63,7641.7678,00:00.0,28787893.11,12329,3645.5767,13733609.07,0
5/23/2024 3:00,3769.63,3774.4,3757.15,3766.4,5930.2749,30:00.0,22332248.62,12748,3176.1538,11961689.83,0
5/23/2024 3:30,3766.4,3788.86,3763.5,3782.11,7460.2857,00:00.0,28159963.08,15918,4000.5213,15100501.59,0
5/23/2024 4:00,3782.1,3785.2,3765.8,3778.44,3813.4521,30:00.0,14393456.02,11177,2029.2292,7659239.29,0
5/23/2024 4:30,3778.45,3794.75,3772.67,3790.4,9113.5988,00:00.0,34532489.85,17850,5433.706,20588968.25,0
5/23/2024 5:00,3790.41,3790.41,3771.66,3780.83,5554.845,30:00.0,20997580.84,13320,2193.6693,8291614.451,0
5/23/2024 5:30,3780.84,3781.38,3762.82,3768.02,4606.4873,00:00.0,17365388.52,17451,2141.8192,8073810.684,0
5/23/2024 6:00,3768.01,3768.02,3759.41,3761.49,4341.5142,30:00.0,16336471.85,17358,2227.7848,8383371.813,0
5/23/2024 6:30,3761.5,3800,3761.49,3790.19,10319.1699,00:00.0,39049012.66,30320,5761.5667,21795868.1,0
5/23/2024 7:00,3790.2,3795.6,3780.09,3787.74,5116.5602,30:00.0,19377466.76,13834,2552.0975,9665420.711,0
5/23/2024 7:30,3787.75,3833.65,3786.81,3814,27299.7813,00:00.0,104202294.9,60782,16251.1647,62014276.83,0
5/23/2024 8:00,3813.99,3814.28,3800,3803.81,10632.592,30:00.0,40484210.45,24489,5707.2513,21732631.63,0
5/23/2024 8:30,3803.82,3811.83,3790.94,3811.82,6982.7112,00:00.0,26536666.35,21054,3366.2906,12796791.52,0
5/23/2024 9:00,3811.82,3835.93,3809.62,3835.27,17170.4143,30:00.0,65714018.28,38800,9682.9116,37056014.55,0
5/23/2024 9:30,3835.28,3846.19,3803.58,3808.6,12319.83,00:00.0,47091271.59,35180,6134.0431,23450381.14,0
5/23/2024 10:00,3808.6,3833.55,3801.12,3830.81,12915.6325,30:00.0,49367841.58,27667,6027.2046,23033879.15,0
5/23/2024 10:30,3830.8,3848.63,3812.01,3828.22,21897.8394,00:00.0,83991706.09,46678,10064.1782,38601137.67,0
5/23/2024 11:00,3828.21,3883.25,3827.49,3875.59,27067.0425,30:00.0,104484678.5,61489,13844.4497,53444834.06,0
5/23/2024 11:30,3875.59,3925.24,3862.55,3918.46,31002.1068,00:00.0,120820354.1,66565,17731.2365,69097418.2,0
5/23/2024 12:00,3918.45,3949.29,3906.02,3933.91,32257.004,30:00.0,126708131.1,74482,15491.9172,60860024.33,0
5/23/2024 12:30,3933.91,3941.8,3723,3865.46,47642.9351,00:00.0,184261133.7,134221,22917.1234,88539335.05,0
5/23/2024 13:00,3865.45,3901.74,3802,3849.4,53125.6417,30:00.0,204317442.9,123484,26435.4195,101682651.5,0
5/23/2024 13:30,3849.41,3860.53,3730,3781.61,67931.3502,00:00.0,257407452.2,128972,33404.2538,126518894.2,0
5/23/2024 14:00,3781.62,3824.24,3765.16,3806.2,31489.8534,30:00.0,119496068.9,69111,15680.1923,59518039.2,0
5/23/2024 14:30,3806.2,3816.12,3752.78,3763.99,22105.249,00:00.0,83578938.17,48287,10024.7245,37908801.59,0
5/23/2024 15:00,3763.98,3828.23,3759,3818.35,20519.5371,30:00.0,77907119.55,50101,12013.7632,45634781.24,0
5/23/2024 15:30,3818.35,3840,3803.93,3812.95,15070.1168,00:00.0,57576421.73,51245,7223.7309,27601976.52,0
5/23/2024 16:00,3812.96,3821.57,3783.06,3796.44,10678.7197,30:00.0,40602312.13,29349,4554.573,17318571.86,0
5/23/2024 16:30,3796.43,3810,3770.7,3796.42,10309.6713,00:00.0,39090591.52,24310,5428.2597,20579571.72,0
5/23/2024 17:00,3796.42,3821,3791.93,3820.68,8106.7768,30:00.0,30871981.46,20152,4126.1241,15714999.46,0
5/23/2024 17:30,3820.68,3827.77,3779.92,3784.33,11709.7907,00:00.0,44567375.68,25773,5752.101,21895061.51,0
5/23/2024 18:00,3784.34,3792.5,3685,3722,54533.0262,30:00.0,203564679.7,112966,27139.3317,101263596,0
5/23/2024 18:30,3721.99,3794.37,3720.34,3776.58,29125.0773,00:00.0,109441013.2,59504,14917.389,56057789.43,0
5/23/2024 19:00,3776.57,3794.46,3751.1,3787.22,11758.2662,30:00.0,44362683.81,28849,5535.8842,20890683.74,0
5/23/2024 19:30,3787.23,3824,3781.26,3791.34,20149.8837,00:00.0,76626068.31,43846,9147.8975,34782840.21,0
5/23/2024 20:00,3791.33,3791.45,3498,3727.85,117294.7567,30:00.0,431278444.7,304571,54134.296,199539437.6,0
5/23/2024 20:30,3727.85,3766,3705.65,3756.01,21799.9659,00:00.0,81442418.26,56432,11197.1666,41849084.04,0
5/23/2024 21:00,3756.01,3901,3720,3778.75,179486.1325,30:00.0,687246590.7,458317,92510.4367,354293436.1,0
5/23/2024 21:30,3778.76,3845.87,3776.66,3843.4,38418.9004,00:00.0,146654699.2,92833,19801.8828,75580745.22,0
5/23/2024 22:00,3843.4,3847.19,3795.98,3806.6,19461.4106,30:00.0,74379035.43,43458,8541.6441,32646157.16,0
5/23/2024 22:30,3806.6,3816.3,3800.01,3811,11667.8248,00:00.0,44425229.28,25860,5617.7689,21390724.16,0
5/23/2024 23:00,3811,3813.04,3768.07,3770.98,16230.9156,30:00.0,61435158.38,33329,8529.5233,32281858.02,0
5/23/2024 23:30,3770.99,3785.93,3751.68,3783.61,15434.2156,00:00.0,58088499.81,31854,7259.627,27328518.41,0
5/24/2024 0:00,3783.6,3786.98,3744.34,3771.66,10293.2648,30:00.0,38725404.92,29825,4570.8454,17195767.67,0
5/24/2024 0:30,3771.65,3829.61,3770.53,3813.21,13574.5101,00:00.0,51655458.95,34069,8246.7941,31375834.91,0
5/24/2024 1:00,3813.2,3814.8,3795.08,3808.12,7415.2506,30:00.0,28210483.21,19928,3249.2869,12361784.95,0
5/24/2024 1:30,3808.12,3826.41,3807.07,3810.2,5817.4462,00:00.0,22205932.73,17256,2979.9897,11375929.19,0
5/24/2024 2:00,3810.2,3817.99,3798.1,3803.8,4395.2476,30:00.0,16740614.61,13040,2179.0926,8301068.221,0
5/24/2024 2:30,3803.79,3828.91,3794.04,3822,8326.8836,00:00.0,31726832.56,19981,4873.6508,18576999.78,0
5/24/2024 3:00,3822,3825.79,3799,3803.14,5033.4691,30:00.0,19186918.25,16242,2330.7572,8885735.29,0
5/24/2024 3:30,3803.15,3810.13,3798.89,3803.82,4661.5267,00:00.0,17727859.82,12365,2390.3734,9090527.513,0
5/24/2024 4:00,3803.82,3811.32,3795.02,3801.53,4858.2266,30:00.0,18476967.34,14494,2285.536,8692048.309,0
5/24/2024 4:30,3801.52,3815.63,3795.88,3804.22,5512.1497,00:00.0,20987796.84,15231,2406.189,9160836.282,0
5/24/2024 5:00,3804.22,3812.38,3773,3789.84,8385.8324,30:00.0,31858536.58,22293,3524.1279,13386767.43,0
5/24/2024 5:30,3789.83,3789.99,3726.06,3728.47,23816.9836,00:00.0,89264051.13,52589,10794.7428,40449471.91,0
5/24/2024 6:00,3728.47,3741.48,3686.37,3694.84,21631.6937,30:00.0,80403894.27,50344,11136.1392,41410699.16,0
5/24/2024 6:30,3694.83,3702.19,3670.08,3672.7,23207.5659,00:00.0,85505296.7,46510,13127.2395,48366926.73,0
5/24/2024 7:00,3672.69,3691.22,3656.6,3687.45,14660.4873,30:00.0,53881774.03,32139,7843.3081,28828738.48,0
5/24/2024 7:30,3687.44,3688.2,3651,3679.24,20572.1594,00:00.0,75402239.13,38726,10491.439,38458775.47,0
5/24/2024 8:00,3679.24,3682,3626.1,3639.71,18848.4945,30:00.0,68872095.27,39637,8292.2524,30285588.08,0
5/24/2024 8:30,3639.71,3681.39,3637.56,3674,13177.5662,00:00.0,48290618.46,27499,7628.7477,27966667.03,0
5/24/2024 9:00,3674,3677.68,3645.04,3663.83,7682.9319,30:00.0,28124058.81,20303,3762.1715,13772058.81,0
5/24/2024 9:30,3663.83,3691.55,3653.88,3684.8,7397.6557,00:00.0,27187732.27,21899,4533.2635,16662930.5,0
5/24/2024 10:00,3684.8,3699.16,3681.21,3694.04,8635.4812,30:00.0,31884662.16,22418,4070.9898,15030270.55,0
5/24/2024 10:30,3694.05,3713.28,3685.51,3699.63,14656.9984,00:00.0,54262067.81,27591,7043.2938,26067542.37,0
5/24/2024 11:00,3699.63,3711.11,3693.23,3704.72,5410.314,30:00.0,20043839.62,23000,2958.7764,10960823.78,0
5/24/2024 11:30,3704.72,3717.67,3695.59,3712.62,5780.2034,00:00.0,21413833.08,17664,3085.5341,11433986.94,0
5/24/2024 12:00,3712.62,3725.8,3703.53,3706.68,7878.5044,30:00.0,29281899.05,19710,4086.7727,15193535.67,0
5/24/2024 12:30,3706.67,3718,3699.07,3714.69,7907.8727,00:00.0,29311429.53,18518,3911.205,14498919.67,0
5/24/2024 13:00,3714.69,3726,3705.18,3721.42,8344.9958,30:00.0,30992624.91,20519,4516.3497,16775424.46,0
5/24/2024 13:30,3721.43,3724.74,3678.99,3684.14,10864.3245,00:00.0,40191909.58,30452,4072.9621,15062282.37,0
5/24/2024 14:00,3684.14,3722.74,3671.15,3714.75,14356.3081,30:00.0,53039075.14,35373,7424.8884,27447420.33,0
5/24/2024 14:30,3714.76,3731.87,3705.25,3708.86,9469.298,00:00.0,35224148.1,33207,4760.0351,17708483.04,0
5/24/2024 15:00,3708.87,3732.83,3708.86,3716.19,12684.2327,30:00.0,47236967.84,26901,6238.7277,23232557.13,0
5/24/2024 15:30,3716.2,3723.32,3688.39,3693.67,13889.8891,00:00.0,51457548.15,29058,6171.9637,22869996.91,0
5/24/2024 16:00,3693.66,3700.6,3661.77,3677.88,18993.2529,30:00.0,69868340.59,34356,7897.1516,29047652.8,0
5/24/2024 16:30,3677.89,3683.11,3655.26,3665.2,10678.6875,00:00.0,39149006.57,28136,5500.7249,20162261.41,0
5/24/2024 17:00,3665.2,3701,3664.75,3697.13,11512.0543,30:00.0,42398425.85,26288,6012.6404,22144107.23,0
5/24/2024 17:30,3697.13,3712.16,3695.1,3711.36,7134.9507,00:00.0,26433535.4,19287,4260.3104,15783150.16,0
5/24/2024 18:00,3711.36,3759,3708.37,3744.56,20469.1562,30:00.0,76550654.27,41659,11664.6129,43612041.24,0
5/24/2024 18:30,3744.57,3745.44,3722.6,3732.85,6977.8588,00:00.0,26068684.48,20501,3141.2207,11736225.31,0
5/24/2024 19:00,3732.85,3747.08,3720.57,3742.65,9061.9712,30:00.0,33814711.63,20723,5870.2123,21906989.58,0
5/24/2024 19:30,3742.66,3748.75,3727.09,3744.4,8008.78,00:00.0,29943509.09,19749,4785.2439,17892753.86,0
